Index,0 [UINT] [0xC],1 [UBYTE] [0x10],2 [BBOOL] [0x12],3 [BBOOL] [0x12],4 [BBOOL] [0x12],5 [UBYTE] [0x11],6 [FLOAT] [0x4],7 [BBOOL] [0x12],8 [FLOAT] [0x8],9 [STRING] [0x0]
715,0,2,false,false,false,2,5.0,false,1.0,"不要在那边小便！"
716,0,2,false,false,false,3,5.0,false,1.0,"有碍事的家伙！"
717,0,2,false,false,false,2,5.0,false,1.0,"我是让你喷火！"
718,0,2,false,false,false,2,5.0,false,1.0,"再凶猛些！"
719,0,2,false,false,false,2,5.0,false,1.0,"不要畏缩！"
720,0,2,false,false,false,2,5.0,false,1.0,"居然看不起我……"
721,0,2,false,false,false,2,5.0,false,1.0,"敌人在那边！听不懂吗？"
722,0,2,false,false,false,2,5.0,false,1.0,"唉，太难使唤了！"
723,0,2,false,false,false,2,5.0,false,1.0,"想要吃东西就争取立功吧！"
724,0,2,false,false,false,3,5.0,false,1.0,"失算了，撤退！"
725,0,2,false,false,false,3,5.0,false,1.0,"战果不够好，今天就到此为止吧。"
726,0,2,false,false,false,3,3.0,false,1.0,"最近这边也变得比较危险了。"
727,0,2,false,false,false,3,3.0,false,1.0,"哦，你是说海盗们闹事比较多吗？"
728,0,2,false,false,false,3,3.0,false,1.0,"一个人上路实在不太安全。"
729,0,2,false,false,false,3,3.0,false,1.0,"哈哈哈，你想太多啦。"
730,0,2,false,false,false,3,3.0,false,1.0,"希望只是我想多了吧……"
731,0,2,false,false,false,2,5.0,false,1.0,"上啊！"
732,0,2,false,false,false,2,5.0,false,1.0,"竟敢反抗帝国！"
733,0,2,false,false,false,2,5.0,false,1.0,"干掉他们！"
734,0,2,false,false,false,2,5.0,false,1.0,"就凭你们？"
735,0,2,false,false,false,2,3.0,false,1.0,"可恶！我赶时间啊！"
736,0,2,false,false,false,2,3.0,false,1.0,"这样子根本没法通过了啊……"
737,0,2,false,false,false,2,3.0,false,1.0,"谢谢了，冒险者！"
738,0,2,false,false,false,2,3.0,false,1.0,"这样子没法过去了啊……真是的。"
739,0,2,false,false,false,2,3.0,false,1.0,"这挡的也是我们的财路啊！"
740,0,2,false,false,false,2,3.0,false,1.0,"谢谢，多亏了你！"
741,0,2,false,false,false,3,5.0,false,1.0,"呼哧……呼哧……<br>什么？什么？追兵吗？"
742,0,2,false,false,false,3,5.0,false,1.0,"粘粘糊糊 出来吧，<br>俺的仆人。"
743,0,2,false,false,false,3,5.0,false,1.0,"熊熊燃烧 出来吧，<br>俺的仆人。"
744,0,2,false,false,false,3,5.0,false,1.0,"嗡嗡作响 出来吧，<br>俺的仆人。"
745,0,2,false,false,false,3,5.0,false,1.0,"呼哧……呼哧……<br>招数用尽 要输了。"
746,0,2,false,false,false,3,5.0,false,1.0,"跪拜在卫月之神的面前吧！"
747,0,2,false,false,false,3,5.0,false,1.0,"长眠中的同胞们啊，<br>从死亡的深渊中醒来吧！"
748,0,2,false,false,false,3,5.0,false,1.0,"长眠中的同胞们啊，<br>化作我们的力量吧！"
749,0,2,false,false,false,3,5.0,false,1.0,"挣脱死亡的束缚，<br>来吧，我的同胞们！"
750,0,2,false,false,false,3,5.0,false,1.0,"同胞们啊……<br>你们也舍弃我了吗……"
751,0,2,false,false,false,3,5.0,false,1.0,"一切都是为了火神……"
752,0,2,false,false,false,3,5.0,false,1.0,"清净之火啊，<br>把一切烧光吧！"
753,0,2,false,false,false,3,5.0,false,1.0,"清净之火啊！<br>毁灭掉这些污秽的存在吧！"
754,0,2,false,false,false,3,5.0,false,1.0,"熊熊燃烧吧！<br>炎狱之火！"
755,0,2,false,false,false,3,5.0,false,1.0,"我的灵魂之火……<br>也要燃尽了吗？"
756,0,2,false,false,false,3,5.0,false,1.0,"你们污秽的灵魂，<br>只有用死来净化！"
757,0,2,false,false,false,3,5.0,false,1.0,"呜呼！我逝去的弟弟！<br>你是如此可靠！"
758,0,2,false,false,false,3,5.0,false,1.0,"呜呼！我逝去的友人！<br>你是如此威武！"
759,0,2,false,false,false,3,5.0,false,1.0,"呜呼！我逝去的父亲！<br>你是如此强大！"
760,0,2,false,false,false,3,5.0,false,1.0,"大家都逝去了……<br>这次是我吗……"
761,0,2,false,false,false,3,5.0,false,1.0,"我的翅膀很大很漂亮吧呼啾？"
762,0,2,false,false,false,3,5.0,false,1.0,"我的朋友们可是很厉害的呼啾！"
763,0,2,false,false,false,3,5.0,false,1.0,"翅膀变大后的我是不会输的呼啾！"
764,0,2,false,false,false,3,5.0,false,1.0,"冒险者想妨碍我的话就去死吧呼啾！"
765,0,2,false,false,false,3,5.0,false,1.0,"啊啊……翅膀……<br>我的翅膀……"
766,0,2,false,false,false,3,5.0,false,1.0,"让我见识见识吧，<br>冒险者的力量……"
767,0,2,false,false,false,3,5.0,false,1.0,"是我胜了吧……"
768,0,2,false,false,false,3,5.0,false,1.0,"没有这么容易消失的！"
769,0,2,false,false,false,3,5.0,false,1.0,"不错嘛，冒险者！"
770,0,2,false,false,false,3,5.0,false,1.0,"还没有！还没有消失！"
771,0,2,false,false,false,3,5.0,false,1.0,"我，很强的。<br>你们，惹错人了。"
772,0,2,false,false,false,3,5.0,false,1.0,"你，知道，<br>炼金术，可以这么使吗？"
773,0,2,false,false,false,3,5.0,false,1.0,"接下来，是这招！"
774,0,2,false,false,false,3,5.0,false,1.0,"最后的厉害招数哦！"
775,0,2,false,false,false,3,5.0,false,1.0,"泰坦大人……<br>救、救救我……"
776,0,2,false,false,false,3,5.0,false,1.0,"不识真神的愚者们！"
777,0,2,false,false,false,3,5.0,false,1.0,"卫月之神啊，<br>将您那红色的力量赐予我们吧！"
778,0,2,false,false,false,3,5.0,false,1.0,"红莲之火啊，<br>烧尽我们的敌人！"
779,0,2,false,false,false,3,5.0,false,1.0,"至高之神卫月啊！"
780,0,2,false,false,false,3,5.0,false,1.0,"我的神啊……<br>您要舍弃我了吗？"
781,0,2,false,false,false,3,5.0,false,1.0,"气焰万丈！<br>无人能匹敌我的火炎！"
782,0,2,false,false,false,3,5.0,false,1.0,"电光石火！<br>唯快不破！"
783,0,2,false,false,false,3,5.0,false,1.0,"过眼云烟！<br>接我下一招！"
784,0,2,false,false,false,3,5.0,false,1.0,"怒发冲天！<br>逼我用绝招！"
785,0,2,false,false,false,3,5.0,false,1.0,"惊天动地……<br>我的火炎居然会败？"
786,0,2,false,false,false,3,5.0,false,1.0,"泽泽卢恩，想要去，宴会！"
787,0,2,false,false,false,3,5.0,false,1.0,"不知道，为什么，好可怕！"
788,0,2,false,false,false,3,5.0,false,1.0,"泽泽卢恩，饿坏了！"
789,0,2,false,false,false,3,5.0,false,1.0,"吃饭，吃饭，要快！"
790,0,2,false,false,false,3,5.0,false,1.0,"宴会，泽泽卢恩，开吃！"
791,0,2,false,false,false,3,5.0,false,1.0,"这里是哪儿呼啾？<br>能给我带路吗呼啾？"
792,0,2,false,false,false,3,5.0,false,1.0,"暂留地在哪边呢呼啾？"
793,0,2,false,false,false,3,5.0,false,1.0,"还没到吗呼啾？"
794,0,2,false,false,false,3,5.0,false,1.0,"好像会有什么出现呼啾……"
795,0,2,false,false,false,3,5.0,false,1.0,"是暂留地呼啾！<br>谢谢你呼啾！"
796,0,2,false,false,false,3,5.0,false,1.0,"太受欢迎也很辛苦呢库啵。<br>希望你能来作莫古的护卫库啵。"
797,0,2,false,false,false,3,5.0,false,1.0,"不给签名的哦库啵！"
798,0,2,false,false,false,3,5.0,false,1.0,"护卫朋友，拜托你了库啵！"
799,0,2,false,false,false,3,5.0,false,1.0,"莫古的人气很高的库啵！"
800,0,2,false,false,false,3,5.0,false,1.0,"护卫工作辛苦了库啵！<br>不过莫古的支持者们都去哪儿了库啵？"
801,0,2,false,false,false,3,5.0,false,1.0,"谁来谁来保护？"
802,0,2,false,false,false,3,5.0,false,1.0,"讨厌讨厌触手。"
803,0,2,false,false,false,3,5.0,false,1.0,"好了好了，前进前进。"
804,0,2,false,false,false,3,5.0,false,1.0,"伽特里克斯是好哥布林！"
805,0,2,false,false,false,3,5.0,false,1.0,"到了到了，再见再见。"
806,0,2,false,false,false,3,5.0,false,1.0,"0"
807,0,2,false,false,false,3,5.0,false,1.0,"0"
808,0,2,false,false,false,3,5.0,false,1.0,"0"
809,0,2,false,false,false,3,5.0,false,1.0,"0"
810,0,2,false,false,false,3,5.0,false,1.0,"0"
811,0,2,false,false,false,3,5.0,false,1.0,"去殖民地的路上就拜托你了哦。"
812,0,2,false,false,false,3,5.0,false,1.0,"继续前进吧。"
813,0,2,false,false,false,3,5.0,false,1.0,"这边也变得危险了好多啊。"
814,0,2,false,false,false,3,5.0,false,1.0,"加油啊，别停下！"
815,0,2,false,false,false,3,5.0,false,1.0,"呼，终于到了，<br>一路辛苦你了！"
816,0,2,false,false,false,3,5.0,false,1.0,"梅梅卢恩，要回店里，<br>帮忙帮忙！"
817,0,2,false,false,false,3,5.0,false,1.0,"梅梅卢恩，害怕害怕。"
818,0,2,false,false,false,3,5.0,false,1.0,"快点快点，回到店里。"
819,0,2,false,false,false,3,5.0,false,1.0,"梅梅卢恩，不会打架！"
820,0,2,false,false,false,3,5.0,false,1.0,"安全安全，感谢感谢！"
821,0,2,false,false,false,3,5.0,false,1.0,"有谁能来保护俺吗？"
822,0,2,false,false,false,3,5.0,false,1.0,"能不能赶上回去的船啊？"
823,0,2,false,false,false,3,5.0,false,1.0,"船是在这边吧？"
824,0,2,false,false,false,3,5.0,false,1.0,"伽特里克斯是好哥布林！"
825,0,2,false,false,false,3,5.0,false,1.0,"太好了，太好了，赶上了！"
826,0,2,false,false,false,3,5.0,false,1.0,"送我到拉诺西亚高地就可以了。"
827,0,2,false,false,false,3,5.0,false,1.0,"有伤兵等着治疗，我们要快一点。"
828,0,2,false,false,false,3,5.0,false,1.0,"这边魔物们还真多啊。"
829,0,2,false,false,false,3,5.0,false,1.0,"吓我出了一身汗。"
830,0,2,false,false,false,3,5.0,false,1.0,"香葡萄酒能平安送到真是太好了。"
831,0,2,false,false,false,3,5.0,false,1.0,"能帮我带个路吗？"
832,0,2,false,false,false,3,5.0,false,1.0,"真是不好意思，<br>我是个路痴呢。"
833,0,2,false,false,false,3,5.0,false,1.0,"希望茨茨希没有生气啊。"
834,0,2,false,false,false,3,5.0,false,1.0,"好像有魔物的气息。"
835,0,2,false,false,false,3,5.0,false,1.0,"太感谢了，<br>总算可以谈生意了！"
836,0,2,false,false,false,3,5.0,false,1.0,"谁来谁来保护？"
837,0,2,false,false,false,3,5.0,false,1.0,"做不成生意好遗憾。"
838,0,2,false,false,false,3,5.0,false,1.0,"回去回去，赶紧回去。"
839,0,2,false,false,false,3,5.0,false,1.0,"伽特里克斯是好哥布林！"
840,0,2,false,false,false,3,5.0,false,1.0,"到了到了，再见再见。"
841,0,2,false,false,false,3,5.0,false,1.0,"哎？你是来找我的？"
842,0,2,false,false,false,3,5.0,false,1.0,"我只是想去见爸爸……"
843,0,2,false,false,false,3,5.0,false,1.0,"不怕……我一点也不害怕。"
844,0,2,false,false,false,3,5.0,false,1.0,"爸爸，我会变得坚强的……"
845,0,2,false,false,false,3,5.0,false,1.0,"终于回来了……<br>谢谢你，冒险者。"
846,0,2,false,false,false,3,3.0,false,1.0,"嘁，你给我记住了！"
847,0,2,false,false,false,3,3.0,false,1.0,"趁现在快回头！"
848,0,2,false,false,false,3,3.0,false,1.0,"哎……嗯！这就回去！"
849,0,2,false,false,false,3,3.0,false,1.0,"值钱的东西就交给我们保管吧！"
850,0,2,false,false,false,3,3.0,false,1.0,"呜……只、只能逃走了！"
851,0,2,false,false,false,3,3.0,false,1.0,"快、快逃吧！"
852,0,2,false,false,false,3,3.0,false,1.0,"嗯，任务成功了！"
853,0,2,false,false,false,3,3.0,false,1.0,"状况不妙……撤退！"
854,0,2,false,false,false,3,3.0,false,1.0,"那些羊是怎么回事啊？"
855,0,2,false,false,false,3,3.0,false,1.0,"撤！快撤退！"
856,0,2,false,false,false,2,5.0,false,1.0,"做生意 想骗俺？"
857,0,2,false,false,false,2,5.0,false,1.0,"骗人 不对，要惩罚！"
858,0,2,false,false,false,2,5.0,false,1.0,"想骗俺们 没门！"
859,0,2,false,false,false,2,5.0,false,1.0,"骗子 不能原谅！"
860,0,2,false,false,false,2,5.0,false,1.0,"打中的话 很痛的哦！"
861,0,2,false,false,false,2,5.0,false,1.0,"俺发火了！"
862,0,2,false,false,false,2,5.0,false,1.0,"还没结束！不可原谅！"
863,0,2,false,false,false,2,5.0,false,1.0,"尝尝这个！"
864,0,2,false,false,false,2,5.0,false,1.0,"被、被打败了！"
865,0,2,false,false,false,2,5.0,false,1.0,"给俺记住！"
866,0,2,false,false,false,2,5.0,false,1.0,"好不甘心！"
867,0,2,false,false,false,2,5.0,false,1.0,"真是浪费时间！"
868,0,2,false,false,false,2,5.0,false,1.0,"回去 做生意！"
869,0,2,false,false,false,2,5.0,false,1.0,"做做别的生意吧。"
870,0,2,false,false,false,3,3.0,false,1.0,"你们都快回去工作！"
871,0,2,false,false,false,3,3.0,false,1.0,"怎么就不能理解呢！"
872,0,2,false,false,false,3,3.0,false,1.0,"明明猫魅才是最棒的……"
873,0,2,false,false,false,3,3.0,false,1.0,"呜……你、你们工作怎样了啊？"
874,0,2,false,false,false,3,3.0,false,1.0,"嗯……猫魅看来也有优点嘛。"
875,0,2,false,false,false,3,3.0,false,1.0,"拉拉菲尔也确实不错呢。"
876,0,2,false,false,false,3,3.0,false,1.0,"好，让我们再详谈一下吧！"
877,0,2,false,false,false,3,3.0,false,1.0,"求之不得！"
878,0,2,false,false,false,3,3.0,false,1.0,"这、这些家伙好令人头痛啊……"
879,0,2,false,false,false,3,5.0,false,1.0,"呼哧……呼哧……"
880,0,2,false,false,false,3,5.0,false,1.0,"俺要 回去了！"
881,0,2,false,false,false,2,5.0,false,1.0,"坏家伙 就要被打倒！"
882,0,2,false,false,false,2,5.0,false,1.0,"外人 不要 来这里！"
883,0,2,false,false,false,2,5.0,false,1.0,"很痛的哦？"
884,0,2,false,false,false,2,5.0,false,1.0,"俺下手 绝不留情！"
885,0,2,false,false,false,3,5.0,false,1.0,"本店谢绝卢恩人入内。"
886,0,2,false,false,false,3,5.0,false,1.0,"这味道……来的真快。"
887,0,2,false,false,false,3,5.0,false,1.0,"干掉他们的话我请你喝一杯！"
888,0,2,false,false,false,2,5.0,false,1.0,"你们这些家伙真臭啊！"
889,0,2,false,false,false,2,5.0,false,1.0,"快滚回去！"
890,0,2,false,false,false,2,5.0,false,1.0,"还不死心啊！"
891,0,2,false,false,false,2,5.0,false,1.0,"不要给其他客人添麻烦！"
892,0,2,false,false,false,2,5.0,false,1.0,"没受伤吧？"
893,0,2,false,false,false,2,5.0,false,1.0,"我们要喝酒！"
894,0,2,false,false,false,2,5.0,false,1.0,"闪闪金币，我们也有！"
895,0,2,false,false,false,2,5.0,false,1.0,"哼……这不算什么！"
896,0,2,false,false,false,2,5.0,false,1.0,"让我们进店！"
897,0,2,false,false,false,2,5.0,false,1.0,"其他客人，赶出去。"
898,0,2,false,false,false,3,5.0,false,1.0,"好！都赶走了！"
899,0,2,false,false,false,3,5.0,false,1.0,"大家放心喝酒吧！"
900,0,2,false,false,false,3,5.0,false,1.0,"我也可以休息了。"
901,0,2,false,false,false,3,5.0,false,1.0,"挡不住了吗……"
902,0,2,false,false,false,3,5.0,false,1.0,"可恶，居然输了。"
903,0,2,false,false,false,3,5.0,false,1.0,"好痛……必须包扎下伤口了。"
904,0,2,false,false,false,2,5.0,false,1.0,"恒辉队，来了来了？"
905,0,2,false,false,false,2,5.0,false,1.0,"工作的时间了……"
906,0,2,false,false,false,2,5.0,false,1.0,"我们还会再来的！"
907,0,2,false,false,false,2,5.0,false,1.0,"下次要把酒桶都拿走！"
908,0,2,false,false,false,3,5.0,false,1.0,"这股恶臭……那些家伙来了！"
909,0,2,false,false,false,3,5.0,false,1.0,"谷谷卢恩要喝酒！"
910,0,2,false,false,false,2,3.0,false,1.0,"维、维格法尔大人？！"
911,0,2,false,false,false,2,3.0,false,1.0,"哇！连我们都打！"
912,0,2,false,false,false,2,3.0,false,1.0,"要、要被杀了！"
913,0,2,false,false,false,2,3.0,false,1.0,"太天真了！"
914,0,2,false,false,false,2,3.0,false,1.0,"再拿出点气势来！"
915,0,2,false,false,false,3,5.0,false,1.0,"弟兄们，开战了！一起上啊！"
916,0,2,false,false,false,3,5.0,false,1.0,"可恶！有会治疗的吗？快来帮忙！"
917,0,2,false,false,false,3,5.0,false,1.0,"可恶可恶！谁都好，快来帮忙啊！"
918,0,2,false,false,false,2,3.0,false,1.0,"呜喔！"
919,0,2,false,false,false,2,5.0,false,1.0,"老大，很强！"
920,0,2,false,false,false,2,5.0,false,1.0,"老大，很帅！"
921,0,2,false,false,false,2,5.0,false,1.0,"老大，很坏！"
922,0,2,false,false,false,2,5.0,false,1.0,"想起来有急事要办了！"
923,0,2,false,false,false,2,5.0,false,1.0,"这可有点糟糕了！"
924,0,2,false,false,false,3,3.0,false,1.0,"哎呀，这下可真是干净了！"
925,0,2,false,false,false,3,3.0,false,1.0,"帮了大忙，多谢你啦。"
926,0,2,false,false,false,3,3.0,false,1.0,"这样我就可以把心思都放在田地那边了。"
927,0,2,false,false,false,3,3.0,false,1.0,"以后也请你多帮忙啊！"
928,0,2,false,false,false,3,3.0,false,1.0,"果然没法都除掉吗……"
929,0,2,false,false,false,3,3.0,false,1.0,"下次一定要想办法全部都清光！"
930,0,2,false,false,false,3,3.0,false,1.0,"田、田地那边！"
931,0,2,false,false,false,3,3.0,false,1.0,"至、至少要把田地给保住！"
932,0,2,false,false,false,3,3.0,false,1.0,"我们赶紧出发吧。"
933,0,2,false,false,false,3,3.0,false,1.0,"让我们立刻动身吧。"
934,0,2,false,false,false,3,3.0,false,1.0,"不好意思，那就拜托你了。"
935,0,2,false,false,false,3,3.0,false,1.0,"你们都去死吧！"
936,0,2,false,false,false,3,3.0,false,1.0,"不要碍事！"
937,0,2,false,false,false,3,3.0,false,1.0,"想、想妨碍我们的买卖吗！"
938,0,2,false,false,false,3,3.0,false,1.0,"这样就只有下杀手了！"
939,0,2,false,false,false,3,3.0,false,1.0,"呜，被压制住了？"
940,0,2,false,false,false,3,3.0,false,1.0,"什……么？"
941,0,2,false,false,false,3,3.0,false,1.0,"混蛋！"
942,0,2,false,false,false,2,3.0,false,1.0,"可恶的无翼之徒！"
943,0,2,false,false,false,2,3.0,false,1.0,"咕哇！是什么人？！"
944,0,2,false,false,false,4,1.0,false,3.0,"兀尔德……你去了哪里……"
945,0,2,false,false,false,4,1.0,false,3.0,"兀尔德……我来找你了……"
946,0,2,false,false,false,4,1.0,false,3.0,"兀尔德……这次一定要……"
947,0,2,false,false,false,4,1.0,false,3.0,"想阻挡吾之去路吗……"
948,0,2,false,false,false,4,1.0,false,3.0,"愚蠢……"
949,0,2,false,false,false,4,1.0,false,3.0,"听吾魔剑的叹息吧……"
950,0,2,false,false,false,4,1.0,false,3.0,"吾是神又非神……"
951,0,2,false,false,false,4,1.0,false,3.0,"吾之魔剑啊……"
952,0,2,false,false,false,4,1.0,false,3.0,"斩断一切吧！"
953,0,2,false,false,false,4,1.0,false,3.0,"下一次是你吗……将我的身体……"
954,0,2,false,false,false,2,5.0,false,1.0,"已经没办法回到海上去了吗……"
955,0,2,false,false,false,2,5.0,false,1.0,"重建工作不能停啊……"
956,0,2,false,false,false,2,5.0,false,1.0,"只剩下这里了啊。"
957,0,2,false,false,false,2,5.0,false,1.0,"大海……我的最爱……"
958,0,2,false,false,false,2,5.0,false,1.0,"不能就这么放弃啊……"
959,0,2,false,false,false,2,5.0,false,1.0,"这是我们的土地！"
960,0,2,false,false,false,2,5.0,false,1.0,"陆地上也是充满刺激啊。"
961,0,2,false,false,false,2,5.0,false,1.0,"下一个客人会是谁呢……"
962,0,2,false,false,false,2,5.0,false,1.0,"我并不讨厌陆地呢。"
963,0,2,false,false,false,2,5.0,false,1.0,"刚才的，是什么？"
964,0,2,false,false,false,2,5.0,false,1.0,"开店了，开店了！"
965,0,2,false,false,false,2,5.0,false,1.0,"今天也要大赚一笔！"
966,0,2,false,false,false,2,3.0,false,1.0,"呜，幻术师大人……请支援！"
967,0,2,false,false,false,2,3.0,false,1.0,"呜……幻术师大人，救救我！"
968,0,2,false,false,false,3,3.0,false,1.0,"把这些狼都挡下来！"
969,0,2,false,false,false,2,3.0,false,1.0,"不许你们再往前一步！"
970,0,2,false,false,false,3,3.0,false,1.0,"挡下鸟人族！"
971,0,2,false,false,false,2,3.0,false,1.0,"将这场胜利献给狄兰达尔！"
972,0,2,false,false,false,2,3.0,false,1.0,"势头不妙，先撤！"
973,0,2,false,false,false,2,3.0,false,1.0,"不要挡路！"
974,0,2,false,false,false,2,3.0,false,1.0,"给我让开！"
975,0,2,false,false,false,2,3.0,false,1.0,"看招！"
976,0,2,false,false,false,3,3.0,false,1.0,"是龙族的眷属！"
977,0,2,false,false,false,2,3.0,false,1.0,"太好了，是我们胜了！"
978,0,2,false,false,false,2,3.0,false,1.0,"赌上福尔唐家的名誉！"
979,0,2,false,false,false,2,3.0,false,1.0,"战神哈罗妮的祝福与我们同在！"
980,0,2,false,false,false,2,3.0,false,1.0,"一定要死守这里！"
981,0,2,false,false,false,3,3.0,false,1.0,"做好准备，是龙族的眷属！"
982,0,2,false,false,false,2,3.0,false,1.0,"伊修加德万岁！"
983,0,2,false,false,false,2,3.0,false,1.0,"一定要守住这里！"
984,0,2,false,false,false,2,3.0,false,1.0,"让你们瞧瞧狄兰达尔家的骨气！"
985,0,2,false,false,false,2,5.0,false,1.0,"筵席要开始了……<br>把你们的脑髓都交出来吧……"
986,0,2,false,false,false,2,5.0,false,1.0,"起舞吧，我的傀儡……永远地跳下去！"
987,0,2,false,false,false,2,5.0,false,1.0,"我可爱的傀儡啊……死亡之舞！"
988,0,2,false,false,false,2,5.0,false,1.0,"一切都是为了救世神！"
989,0,2,false,false,false,2,5.0,false,1.0,"呜……这样的话……"
990,0,2,false,false,false,2,5.0,false,1.0,"沉眠于黑暗中的傀儡之王，<br>响应我的呼唤吧！"
991,0,2,false,false,false,2,5.0,false,1.0,"由虚无的深渊降临至此吧！"
992,0,2,false,false,false,2,5.0,false,1.0,"响应我们的呼唤吧！"
993,0,2,false,false,false,2,5.0,false,1.0,"不会让你碍事的！"
994,0,2,false,false,false,2,5.0,false,1.0,"格里达尼亚的走狗！"
995,0,2,false,false,false,2,5.0,false,1.0,"叛教者都得死！"
996,0,2,false,false,false,2,3.0,false,1.0,"这污浊比想象中还要严重呢。"
997,0,2,false,false,false,2,3.0,false,1.0,"对土之力我也算掌握较好了，却还是尽了全力才能防止情况恶化……"
998,0,2,false,false,false,2,3.0,false,1.0,"必须净化这污浊！"
999,0,2,false,false,false,3,3.0,false,1.0,"是基伽巨人族！准备迎击！"
1000,0,2,false,false,false,2,3.0,false,1.0,"绝对不会把这片土地交给你们！"
1001,0,2,false,false,false,3,3.0,false,1.0,"是骏鹰！"
1002,0,2,false,false,false,2,3.0,false,1.0,"休想为所欲为！"
1003,0,2,false,false,false,2,3.0,false,1.0,"我也试着借助自然之力吧……"
1004,0,2,false,false,false,2,3.0,false,1.0,"自然之力进入我的体内了！"
1005,0,2,false,false,false,3,5.0,false,1.0,"是来搜救的吗？<br>太好了，得救啦！"
1006,0,2,false,false,false,3,5.0,false,1.0,"我太沉迷于调查了……"
1007,0,2,false,false,false,3,5.0,false,1.0,"附近没有基伽巨人族吧？"
1008,0,2,false,false,false,3,5.0,false,1.0,"我好像看到了什么……"
1009,0,2,false,false,false,3,5.0,false,1.0,"呼……终于到了！<br>谢谢你帮忙！"
1010,0,2,false,false,false,3,5.0,false,1.0,"看我用这本禁书里的力量干掉你们！"
1011,0,2,false,false,false,3,5.0,false,1.0,"异界之风！卷走地上的一切吧！"
1012,0,2,false,false,false,3,5.0,false,1.0,"异界的冰魔！将我的敌人都冻结吧！"
1013,0,2,false,false,false,3,5.0,false,1.0,"异界的魔人！尽情狩猎吧！"
1014,0,2,false,false,false,3,5.0,false,1.0,"我想要的只是能飞到高空……"
1015,0,2,false,false,false,3,5.0,false,1.0,"我，米玛斯！"
1016,0,2,false,false,false,3,5.0,false,1.0,"小狗们，出来！"
1017,0,2,false,false,false,3,5.0,false,1.0,"米玛斯，很生气！"
1018,0,2,false,false,false,3,5.0,false,1.0,"快来帮忙！"
1019,0,2,false,false,false,3,5.0,false,1.0,"米玛斯……输了……"
1020,0,2,false,false,false,3,5.0,false,1.0,"居然追到这里来了吗？<br>教皇厅的走狗们！"
1021,0,2,false,false,false,3,5.0,false,1.0,"上吧，我的朋友！"
1022,0,2,false,false,false,3,5.0,false,1.0,"出来吧，我的朋友！"
1023,0,2,false,false,false,3,5.0,false,1.0,"在龙之力面前颤抖吧！"
1024,0,2,false,false,false,3,5.0,false,1.0,"我的生命就到这儿了吗……<br>我也要……回到巨龙怀抱……"
1025,0,2,false,false,false,3,5.0,false,1.0,"我要沿着天梯登上苍天之塔!"
1026,0,2,false,false,false,3,5.0,false,1.0,"吃东西的时间到了！<br>尽情地吃吧！"
1027,0,2,false,false,false,3,5.0,false,1.0,"唔唔……<br>把力量借给我吧！"
1028,0,2,false,false,false,3,5.0,false,1.0,"真难对付……<br>出来吧，搭档！"
1029,0,2,false,false,false,3,5.0,false,1.0,"我只是……<br>想要登上天梯……"
1030,0,2,false,false,false,2,3.0,false,1.0,"把这些异端的同伙都抓起来！"
1031,0,2,false,false,false,2,3.0,false,1.0,"胜利是属于我们的！"
1032,0,2,false,false,false,2,3.0,false,1.0,"我绝对不能输！"
1033,0,2,false,false,false,2,3.0,false,1.0,"出来吧！这正是时候！"
1034,0,2,false,false,false,2,3.0,false,1.0,"很好！就这样压制住敌人！"
1035,0,2,false,false,false,2,4.0,false,1.0,"这家伙好弱啊！"
1036,0,2,false,false,false,2,4.0,false,1.0,"哈哈！太轻松了！"
1037,0,2,false,false,false,2,4.0,false,1.0,"哇，呜啊啊！"
1038,0,2,false,false,false,2,4.0,false,1.0,"这、这家伙是怎么回事？"
1039,0,2,false,false,false,2,4.0,false,1.0,"又出现了！"
1040,0,2,false,false,false,2,4.0,false,1.0,"不、不妙啊！"
1041,0,2,false,false,false,4,5.0,false,1.0,"噢噢噢……<br>让你也尝尝我同胞们的痛苦！"
1042,0,2,false,false,false,3,3.0,false,1.0,"终于算是摆脱了……"
1043,0,2,false,false,false,3,3.0,false,1.0,"太好了，谢谢你帮忙！"
1044,0,2,false,false,false,3,3.0,false,1.0,"好，让我们赶紧回营地吧！"
1045,0,2,false,false,false,3,3.0,false,1.0,"真是些烦人的家伙！"
1046,0,2,false,false,false,3,3.0,false,1.0,"可恶，快来赶走它们！"
1047,0,2,false,false,false,2,3.0,false,1.0,"给我让开！"
1048,0,2,false,false,false,2,3.0,false,1.0,"真是碍眼的家伙！"
1049,0,2,false,false,false,2,3.0,false,1.0,"都去死吧！"
1050,0,2,false,false,false,2,3.0,false,1.0,"嘿啊！"
1051,0,2,false,false,false,2,3.0,false,1.0,"不要小看我！"
1052,0,2,false,false,false,2,3.0,false,1.0,"小角色都给我退下！"
1053,0,2,false,false,false,2,3.0,false,1.0,"呜……要、要被干掉了！"
1054,0,2,false,false,false,3,3.0,false,1.0,"那诡异的魔物是什么东西？"
1055,0,2,false,false,false,2,3.0,false,1.0,"停下来了……太、太好了！"
1056,0,2,false,false,false,2,3.0,false,1.0,"为了火神伊弗利特！"
1057,0,2,false,false,false,2,3.0,false,1.0,"让你们看看我们在圣火中锻炼出的灵魂！"
1058,0,2,false,false,false,2,3.0,false,1.0,"这就是圣火的力量！"
1059,0,2,false,false,false,3,3.0,false,1.0,"不要动，你们快停下！"
1060,0,2,false,false,false,2,3.0,false,1.0,"休想妨碍我！"
