Index,0 [USHORT] [0x4],1 [USHORT] [0x6],2 [UBYTE] [0x8],3 [BBOOL] [0x9],4 [STRING] [0x0]
1350,57,1,0,false,"移动到了“<ref:PlaceName><if(INT: 3 ? 1 ) {<if(INT: 3 ? 10 ) {A} else {<switch:////////>}>} else { 1 }>”。<br>使用“/instance”指令可以查看当前所在副本区域。"
1351,57,1,0,false,"当前该地区不存在副本区域。"
1352,57,33,0,false,"以太之光成功收录到免费点中。"
1353,0,0,0,false,""
1354,0,0,0,false,""
1355,57,33,0,false,"对“<ref:Leve>”理符任务进行了链接！"
1356,57,33,0,false,"难度变更为“+<value>”。"
1357,57,1,0,false,"理符任务“<ref:Leve>”开始。"
1358,57,1,0,false,"理符任务“<ref:Leve>”完成。"
1359,57,1,0,false,"理符任务“<ref:Leve>”失败。"
1360,57,1,0,false,"理符任务“<ref:Leve>” 的契约到期了……"
1361,57,1,0,false,"距离契约到期还有<value>分钟。"
1362,57,1,0,false,"接受了任地“<ref:PlaceName>”的任务“<ref:Leve>”。"
1363,57,33,0,false,"返回到任务开始的位置。"
1364,57,1,0,false,"获得了<value>点<switch:破刃之剑中队/阿泽玛之盾中队/独角之手小队>的特殊部队信用点。"
1365,60,9,0,false,"无法发动技能，所选敌人为其他人的任务目标。"
1366,0,0,0,false,""
1367,57,17,0,false,"讨伐<ref:BNpcName>　<value>/<value>"
1368,57,17,0,false,"获取<value>个<ref:EventItem>　<value>/<value>"
1369,57,33,0,false,"出现了<if(INT: 3 == 2 ) {} else {<value>个}>新敌人！"
1370,57,33,0,false,"阻止目标与同伴汇合！"
1371,0,0,0,false,""
1372,57,17,0,false,"已经可以再次执行理符任务“<ref:Leve>”。"
1373,57,33,0,false,"放弃了理符任务“<ref:Leve>”。"
1374,60,9,0,false,"没能放弃理符任务。"
1375,60,9,0,false,"执行中的理符任务无法放弃。"
1376,60,9,0,false,"无法继续提高难度。"
1377,60,9,0,false,"以非推荐等级开始理符任务会导致经验值报酬减少。"
1378,57,33,0,false,"理符任务中更换职业会导致经验值报酬减少。"
1379,60,129,0,false,"您正处于防沉迷状态，无法接受新的理符任务或领取任务报酬。"
1380,60,9,0,false,"理符任务“<ref:Leve>”只能在<ref:PlaceName>开始。"
1381,60,9,0,false,"无法开始执行任务“<ref:Leve>”，小队中有队员没有处于任务地点。"
1382,60,9,0,false,"无法开始执行理符任务，现在正处于“<value>”任务中。"
1383,60,9,0,false,"无法开始执行理符任务，小队中有队员正处于其他任务中。"
1384,60,9,0,false,"组队状态下无法开始采集任务。"
1385,57,1,0,false,"修理好了“<ref:Item>”。"
1386,60,9,0,false,"无法修理“<ref:Item>”。"
1387,60,9,0,false,"没有足够的金币来请求修理。"
1388,57,1,0,false,"修理好了<value>件道具。"
1389,60,9,0,false,"“<ref:Item>”只能由<ref:ClassJob>进行修理。"
1390,60,9,0,false,"当前等级无法进行修理。"
1391,60,9,0,false,"没有“<ref:Item>”。"
1392,60,9,0,false,"没有修理所必需的暗物质。"
1393,60,1,0,false,"所需暗物质：“<ref:Item>”×<value>"
1394,60,9,0,false,"“<ref:Item>”现在没有修理的必要。"
1395,60,9,0,false,"正在进行应急修理。"
1396,60,1,0,false,"修理费：<value>金币。"
1397,57,33,0,false,"“<ref:Item>”的耐久度已降到0%。"
1398,57,33,0,false,"“<ref:Item>”的耐久度已降到10%以下。"
1399,60,9,0,false,"这里无法进行修理。"
1400,60,129,0,false,"您正处于防沉迷状态，无法进行修理。"
1401,60,9,0,false,"军队理符任务无法在组队状态下进行。"
1402,57,33,0,false,"经过时间过长，无法回归到已参加的任务中。"
1403,60,9,0,false,"无法开始理符任务，有队员在从事制作作业。"
1404,60,9,0,false,"名字长度不正确。"
1405,60,9,0,false,"名字开头不能使用符号。"
1406,60,9,0,false,"名字不能全部由符号组成。"
1407,60,9,0,false,"开头和结尾不能使用空格。"
1408,60,9,0,false,"无法连续或多次使用空格。"
1409,0,0,0,false,""
1410,60,9,0,false,"无法装备非所属军队的装备品。"
1411,60,9,0,false,"搭档不在场的情况下无法使用该道具。"
1412,60,9,0,false,"无法骑上非所属军队的专用坐骑。"
1413,60,9,0,false,"理符任务中无法使用陆行鸟运输。"
1414,60,9,0,false,"无法开始理符任务，有队员在使用陆行鸟运输。"
1415,0,0,0,false,""
1416,0,0,0,false,""
1417,0,0,0,false,""
1418,0,0,0,false,""
1419,0,0,0,false,""
1420,0,0,0,false,""
1421,57,17,0,false,"目标　<value>/<value>"
1422,57,17,0,false,"获得了<value>个<ref:EventItem>　<value>/<value>"
1423,57,17,0,false,"采集结果记录完毕 <value>/<value>"
1424,57,17,0,false,"设置完成的委托品 <value>/<value>"
1425,57,1,0,false,"得到目标物品，获得了<value>点评价！"
1426,0,0,0,false,""
1427,0,0,0,false,""
1428,0,0,0,false,""
1429,0,0,0,false,""
1430,57,33,0,false,"任务失败，持有“<ref:Leve>”理符的队员消失。"
1431,57,33,0,false,"理符任务“<ref:Leve>”中止。"
1432,60,9,0,false,"理符受理限额不足，距离下次更新限额还有<if( 2 ) {<value>小时} else {}><value>分钟。"
1433,60,9,0,false,"无法开始任务，没有装备对应的主手工具。"
1434,60,9,0,false,"无法开始任务，没有装备对应的副手工具。"
1435,0,0,0,false,""
1436,0,0,0,false,""
1437,0,0,0,false,""
1438,57,1,0,false,"背包中共有<value>颗水晶。"
1439,57,1,0,false,"<value><if(INT: 5 ? 1 ) {[契约已过期]} else {}>的背包中共有<value>颗水晶。"
1440,57,17,0,false,"正在从背包和雇员身上搜索“<ref:Item>”。"
1441,57,17,0,false,"共发现<value>个目标道具。"
1442,57,17,0,false,"没有搜索到目标道具。"
1443,57,1,0,false,"<value>正装备着目标道具。"
1444,57,1,0,false,"在兵装库的“<value>”类别下发现<value>个目标道具。"
1445,57,1,0,false,"在背包的第<value>栏中发现<value>个目标道具。"
1446,57,1,0,false,"在<value><if(INT: 5 ? 1 ) {[契约已过期]} else {}>的背包第<value>栏中发现<value>个目标道具。"
1447,57,1,0,false,"在收藏柜的“<value>”类别下发现<value>个目标道具。"
1448,57,1,0,false,"<value><if(INT: 5 ? 1 ) {[契约已过期]} else {}>正装备着目标道具。"
1449,57,9,0,false,"当前版本无法查看水晶的持有情况。"
1450,0,0,0,false,""
1451,0,0,0,false,""
1452,0,0,0,false,""
1453,0,0,0,false,""
1454,0,0,0,false,""
1455,0,0,0,false,""
1456,0,0,0,false,""
1457,0,0,0,false,""
1458,0,0,0,false,""
1459,0,0,0,false,""
1460,0,0,0,false,""
1461,0,0,0,false,""
1462,0,0,0,false,""
1463,0,0,0,false,""
1464,0,0,0,false,""
1465,0,0,0,false,""
1466,0,0,0,false,""
1467,0,0,0,false,""
1468,0,0,0,false,""
1469,0,0,0,false,""
1470,0,0,0,false,""
1471,0,0,0,false,""
1472,0,0,0,false,""
1473,0,0,0,false,""
1474,0,0,0,false,""
1475,0,0,0,false,""
1476,0,0,0,false,""
1477,0,0,0,false,""
1478,0,0,0,false,""
1479,0,0,0,false,""
1480,0,0,0,false,""
1481,0,0,0,false,""
1482,0,0,0,false,""
1483,0,0,0,false,""
1484,0,0,0,false,""
1485,0,0,0,false,""
1486,0,0,0,false,""
1487,0,0,0,false,""
1488,0,0,0,false,""
1489,0,0,0,false,""
1490,0,0,0,false,""
1491,0,0,0,false,""
1492,0,0,0,false,""
1493,0,0,0,false,""
1494,0,0,0,false,""
1495,0,0,0,false,""
1496,0,0,0,false,""
1497,0,0,0,false,""
1498,0,0,0,false,""
1499,0,0,0,false,""
1500,0,0,0,false,""
1501,57,33,0,false,"确保住了魔导感光器。"
1502,57,33,0,false,"使用了魔导感光器。"
1503,57,33,0,false,"解除了1级魔导结界。"
1504,57,33,0,false,"解除了3级魔导结界。"
1505,57,33,0,false,"打开了告解之门。"
1506,57,33,0,false,"打开了判罪之门。"
1507,57,33,0,false,"打开了审问之门。"
1508,57,33,0,false,"其他的魔导终端启动了。"
1509,57,33,0,false,"魔导感光器投入失败。"
1510,57,33,0,false,"蜘蛛巢穴关闭了……"
1511,57,33,0,false,"蜘蛛巢穴打开了……"
1512,57,33,0,false,"需要将魔导感光器设置在4个孔中……"
1513,57,33,0,false,"该魔导终端貌似没有启动……"
1514,57,33,0,false,"该魔导终端貌似已经投入进去魔导感光器了……"
1515,57,33,0,false,"魔导感光器出现。"
1516,57,33,0,false,"紧闭的门打开了。"
1517,58,33,0,false,"出现了<if(INT: 3 == 2 ) {} else {<value>个}>新敌人！"
1518,58,33,0,false,"敌人的援军出现！"
1519,57,33,0,false,"花粉块破碎，毒花粉飞散了出来！"
1520,57,1,0,false,"行会令“<ref:InstanceContent>”任务开始。"
1521,57,1,0,false,"行会令“<ref:InstanceContent>”任务完成。"
1522,57,1,0,false,"放弃了行会令“<ref:InstanceContent>”的任务。"
1523,57,1,0,false,"超过了行会令“<ref:InstanceContent>”的限制时间……"
1524,57,1,0,false,"剩余时间还有<value>分钟。"
1525,57,33,0,false,"结束行会令并返回。"
1526,60,9,0,false,"<if(INT: 3 == 1 ) {进入任务战场} else {开始<ref:InstanceContentTextData>“<ref:InstanceContent>”任务}>需要队伍中有<value>名<value>级以上的战斗精英及魔法导师。"
1527,60,9,0,false,"执行<ref:InstanceContentTextData>“<ref:InstanceContent>”任务，<br>需要首先完成“<ref:InstanceContent>”。"
1528,60,9,0,false,"小队中有队员没有满足进入条件。<br>要再次挑战“<ref:InstanceContent>”需要等待一段时间。"
1529,60,9,0,false,"服务器繁忙，无法<if(INT: 3 == 1 ) {进入任务战场} else {开始<ref:InstanceContentTextData>“<ref:InstanceContent>”任务}>。"
1530,57,33,0,false,"全体队员都从特务队长那里领取到报酬或经过一段时间之后，行会令会结束并且全员返回。"
1531,57,1,0,false,"“<value>”任务开始。"
1532,57,33,0,false,"距离“<value>”结束还有<value>分钟。"
1533,57,1,0,false,"限制时间已到，“<value>”任务结束。"
1534,57,1,0,false,"“<ref:InstanceContent>”任务结束了。"
1535,57,1,0,false,"返回到出发点吧，以后也请协助我们进行讨伐。"
1536,57,33,0,false,"封印结界消失了！"
1537,57,33,0,false,"邪教宝珠失去了光芒……"
1538,57,1,0,false,"退出点出现了。"
1539,57,33,0,false,"注入深渊之茧的以太流被切断了！"
1540,57,33,0,false,"主宰者加尔梵斯从深渊之茧中现身！"
1541,60,9,0,false,"无法<if(INT: 4 == 1 ) {进入任务战场} else {开始<ref:InstanceContentTextData>“<ref:InstanceContent>”任务}>，现在正在执行理符“<ref:Leve>”。"
1542,60,9,0,false,"无法<if(INT: 3 == 1 ) {进入任务战场} else {开始<ref:InstanceContentTextData>“<ref:InstanceContent>”任务}>，有队员处于无法战斗状态。"
1543,60,9,0,false,"无法<if(INT: 3 == 1 ) {进入任务战场} else {开始<ref:InstanceContentTextData>“<ref:InstanceContent>”任务}>，有队员所在位置距离过远。"
1544,60,9,0,false,"无法<if(INT: 3 == 1 ) {进入任务战场} else {开始<ref:InstanceContentTextData>“<ref:InstanceContent>”任务}>，有队员没有满足开始条件。"
1545,57,33,0,false,"<ref:BNpcName>的嚎叫召唤来了更多的魔物！"
1546,57,33,0,false,"关门打开了！"
1547,0,0,0,false,""
1548,0,0,0,false,""
1549,0,0,0,false,""
1550,0,0,0,false,""
1551,0,0,0,false,""
1552,0,0,0,false,""
1553,58,33,0,false,"察觉到了敌人的气息！"
1554,57,33,0,false,"捡到了小钥匙。"
1555,57,33,0,false,"捡到了寄生树钥匙。"
1556,57,33,0,false,"捡到了黄石竹钥匙。"
1557,57,33,0,false,"捡到了白百合钥匙。"
1558,57,33,0,false,"捡到了红蔷薇钥匙。"
1559,57,33,0,false,"门上着锁。"
1560,57,33,0,false,"看来需要特殊的钥匙才能打开门锁。"
1561,57,33,0,false,"打开了门锁，小钥匙坏掉了。"
1562,57,33,0,false,"打开了寄生树门。"
1563,57,33,0,false,"打开了黄石竹门。"
1564,57,33,0,false,"打开了白百合门。"
1565,57,33,0,false,"打开了红蔷薇门。"
1566,57,33,0,false,"怪异的灯光熄灭了……"
1567,57,33,0,false,"周围的空气开始莫名变冷……"
1568,57,33,0,false,"奇异珠的光消失了……"
1569,57,33,0,false,"附近的诡异气息消散了……"
1570,57,33,0,false,"黄石竹厅中感觉到令人不安的气息……"
1571,57,33,0,false,"庄园的守卫掉落了一把小钥匙。"
1572,57,33,0,false,"随从女工掉落了一把寄生树钥匙。"
1573,57,33,0,false,"随从女工掉落了一把黄石竹钥匙。"
1574,57,33,0,false,"随从女工掉落了一把白百合钥匙。"
1575,57,33,0,false,"随从女工掉落了一把红蔷薇钥匙。"
1576,57,33,0,false,"<ref:BNpcName>的身边开始产生毒花粉！"
1577,57,33,0,false,"要点燃香草需要拿到<ref:EventItem>……"
1578,57,33,0,false,"喷出了催眠毒气！"
1579,57,33,0,false,"催眠毒气已经扩散了。"
1580,57,33,0,false,"布索将目标转向了<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>！"
1581,57,33,0,false,"富尔克使用了失明秘药。"
1582,57,33,0,false,"足枷冰龙从天而降！"
1583,57,33,0,false,"虚空淤泥出现了！"
1584,57,33,0,false,"脚下的水塘变成了带电状态！"
1585,60,9,0,false,"无法开始<if(INT: 3 == 1 ) {该任务战斗} else {“<ref:InstanceContent>”}>，有队员没有满足条件。"
1586,60,9,0,false,"无法开始<if(INT: 3 == 1 ) {该任务战斗} else {“<ref:InstanceContent>”}>，有队员正处于其他任务中。"
1587,60,129,0,false,"您正处于防沉迷状态，无法参加行会令。"
1588,60,9,0,false,"要开始<if(INT: 3 == 1 ) {该任务战斗} else {“<ref:InstanceContent>”}>需要由队长提出申请。"
1589,60,9,0,false,"无法开始<if(INT: 3 == 1 ) {该任务战斗} else {“<ref:InstanceContent>”}>，有队员的进度超过了队长的进度。"
1590,60,9,0,false,"大迷宫的进度已经重置，请重新进行对话。"
1591,60,129,0,false,"您正处于防沉迷状态，无法挑战该任务。"
1592,57,33,0,false,"高牢怪龙出现了！快使用对龙加农炮进行迎击！"
1593,57,33,0,false,"侏罗龙鸟掉落了主仓库的钥匙。"
1594,57,33,0,false,"捡到了主仓库的钥匙。"
1595,57,33,0,false,"这扇门需要用特殊的钥匙打开。"
1596,60,9,0,false,"召唤出搭档的状态下无法进入副本。"
1597,57,33,0,false,"在组队状态下或处于大地使者和能工巧匠职业时无法<if(INT: 3 == 1 ) {进入任务战场} else {开始<ref:InstanceContentTextData>“<ref:InstanceContent>”任务}>。"
1598,57,33,0,false,"怪异的灯开始发出令人不安的光芒。"
1599,57,33,0,false,"<ref:BNpcName>在<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>附近发出了毒花粉雾！"
1600,0,0,0,false,""
1601,57,1,0,false,"接受了任务“<ref:Quest>”！"
1602,57,1,0,false,"完成了任务“<ref:Quest>”！"
1603,57,1,0,false,"达成了任务“<ref:Quest>”的目标！"
1604,57,33,0,false,"放弃了任务“<ref:Quest>”。"
1605,62,1,0,false,"<ERROR Parsing: ���4�获得了""��,金币。�������4������C由于您正处于防沉迷状态，所以暂无法获得收益。�O获得了""��,金币。您正处于防沉迷状态，收益已被减半。�C由于您正处于防沉迷状态，所以暂无法获得收益。>"
1606,62,1,0,false,"<ERROR Parsing: � ��4�9��(�ObjStr��获得了“(
�Item�”。�������4������C由于您正处于防沉迷状态，所以暂无法获得收益。�C由于您正处于防沉迷状态，所以暂无法获得收益。�C由于您正处于防沉迷状态，所以暂无法获得收益。>"
1607,62,1,0,false,"<ERROR Parsing: �[��4�A��(�ObjStr��获得了“(
�Item�”× �。�����4������C由于您正处于防沉迷状态，所以暂无法获得收益。�t��(�ObjStr��获得了“(
�Item�”× �。您正处于防沉迷状态，收益已被减半。�C由于您正处于防沉迷状态，所以暂无法获得收益。>"
1608,60,8,0,false,"无法放弃任务。"
1609,57,33,0,false,"没有满足下列条件，无法继续进行任务。<br>  <value>"
1610,57,33,0,false,"没有满足下列条件，无法完成任务。<br>  <value>"
1611,60,129,0,false,"您正处于防沉迷状态，无法接受任务。"
1612,60,129,0,false,"您正处于防沉迷状态，无法完成任务。"
1613,60,9,0,false,"无法再招出更多的怪物了。"
1614,60,1,0,false,"无法完成任务，没有满足任务条件。"
1615,57,32,0,false,"大国防联军功能开放。"
1616,57,33,0,false,"可以接受军队下达的理符任务了。"
1617,57,33,0,false,"可以调动到其他大国防联军了。"
1618,57,33,0,false,"学会了“<ref:Action>”！"
1619,60,9,0,false,"任务已经完成。"
1620,60,9,0,false,"发送任务参加申请时无法进入任务战场。"
1621,57,33,0,false,"战斗即将开始！"
1622,57,1,0,false,"本日能够受理的蛮族任务数量已经到达上限。"
1623,57,1,0,false,"接受了由<ref:ENpcResident>发布的全部任务。"
1624,57,33,0,false,"对战技能已恢复到初始状态。"
1625,60,9,0,false,"这里无法将职业转为能工巧匠与大地使者。"
1626,60,9,0,false,"无法转成未满足等级要求的职业。"
1627,60,9,0,false,"当前没有持有<ref:Item>。"
1628,0,0,0,false,""
1629,57,1,0,false,"发现了<value>种包含“<value>”的道具。仅显示前<value>种。"
1630,57,1,0,false,"<if(INT: 3 == 1 ) {没有发现} else {发现了<value>种}>包含“<value>”的道具。"
1631,57,1,0,false,"　>><ref:Item>"
1632,57,1,0,false,"将<ref:Item>的名称复制到了剪贴板。"
1633,60,9,0,false,"该道具只能在利姆萨·罗敏萨、格里达尼亚、乌尔达哈以及伊修加德城内使用。"
1634,57,32,0,false,"成功使用了<ref:Item>，即将返回标题画面。"
1635,60,9,0,false,"无法使用该道具，“<ref:Quest>”任务已经处于完成状态。"
1636,62,33,0,false,"获得了额外<value>个<ref:Item>作为60级挑战的奖励。"
1637,0,0,0,false,""
1638,0,0,0,false,""
1639,0,0,0,false,""
1640,0,0,0,false,""
1641,60,1,0,false,"参加对战时无法使用该聊天频道。"
1642,60,1,0,false,"<value>正处于对战中，无法发送悄悄话。"
1643,0,0,0,false,""
1644,0,0,0,false,""
1645,0,0,0,false,""
1646,0,0,0,false,""
1647,0,0,0,false,""
1648,0,0,0,false,""
1649,0,0,0,false,""
1650,0,0,0,false,""
1651,60,8,0,false,"无法进行操作。"
1652,60,9,0,false,"复唱时间结束前无法进行返回。"
1653,60,9,0,false,"现在无法进行返回。"
1654,0,0,0,false,""
1655,0,0,0,false,""
1656,0,0,0,false,""
1657,0,0,0,false,""
1658,0,0,0,false,""
1659,0,0,0,false,""
1660,0,0,0,false,""
1661,60,8,0,false,"无法进行操作。"
1662,60,9,0,false,"队伍中有队员不满足传送条件，无法发送传送邀请。"
1663,60,9,0,false,"无法发动传送，没有开启过指定的以太之光。"
1664,60,9,0,false,"队伍中有队员没有开启过指定的以太之光，无法发送传送邀请。"
1665,60,9,0,false,"无法发动传送，其他传送正在进行。"
1666,60,9,0,false,"队伍中有队员正在发动其他传送，无法发送传送邀请。"
1667,60,9,0,false,"无法发动传送，当前处于无法战斗状态。"
1668,60,9,0,false,"队伍中有队员处于无法战斗状态，无法发送传送邀请。"
1669,60,9,0,false,"无法发动传送，所持金币不足。"
1670,60,9,0,false,"队伍中有队员处于其他地区，无法发送传送邀请。"
1671,60,9,0,false,"无法发动传送，虽然收到了传送邀请但是自身没有满足传送条件。"
1672,60,9,0,false,"现在无法发动传送。"
1673,57,32,0,false,"传送点已固定到常用列表中。"
1674,60,8,0,false,"无法添加，列表已满。"
1675,57,32,0,false,"已从常用列表中删除。"
1676,60,8,0,false,"无法从常用列表中删除。"
1677,0,0,0,false,""
1678,0,0,0,false,""
1679,0,0,0,false,""
1680,0,0,0,false,""
1681,60,8,0,false,"无法买入商品，背包已满。"
1682,60,8,0,false,"无法买入商品，金币不足。"
1683,60,8,0,false,"无法买入商品，背包中已有相同的珍稀道具。"
1684,60,8,0,false,"贩卖失败。"
1685,60,8,0,false,"无法贩卖道具，该道具不可出售。"
1686,60,8,0,false,"无法贩卖道具，金币已满。"
1687,57,1,0,false,"以<value>金币的价格买入了“<ref:Item>”×<value>。"
1688,57,1,0,false,"以<value>金币的价格卖出了“<ref:Item>”×<value>。"
1689,57,1,0,false,"以<value>金币的价格回购了“<ref:Item>”×<value>。"
1690,60,8,0,false,"无法卖出任务道具。"
1691,60,8,0,false,"无法买入商品，该道具的效果已经掌握，并且无法交易给其他人。"
1692,60,8,0,false,"收藏品无法出售。"
1693,57,33,0,false,"降低<ref:Item><if(INT: 4 ? 1 ) {x<value>} else {}>的品质变换成了<ref:Item><if(INT: 6 ? 1 ) {x<value>} else {}>。"
1694,0,0,0,false,""
1695,0,0,0,false,""
1696,60,8,0,false,"无法继续接受任务，已达到接受数量上限。"
1697,60,9,0,false,"无法继续进行任务，背包已满。<br>请整理背包后再试。"
1698,60,9,0,false,"无法接受报酬，“<ref:Item>”为珍稀道具，只能持有1个。"
1699,0,0,0,false,""
1700,0,0,0,false,""
1701,0,0,0,false,""
1702,0,0,0,false,""
1703,0,0,0,false,""
1704,0,0,0,false,""
1705,0,0,0,false,""
1706,0,0,0,false,""
1707,0,0,0,false,""
1708,0,0,0,false,""
1709,0,0,0,false,""
1710,0,0,0,false,""
1711,0,0,0,false,""
1712,0,0,0,false,""
1713,0,0,0,false,""
1714,0,0,0,false,""
1715,0,0,0,false,""
1716,0,0,0,false,""
1717,0,0,0,false,""
1718,0,0,0,false,""
1719,0,0,0,false,""
1720,0,0,0,false,""
1721,0,0,0,false,""
1722,0,0,0,false,""
1723,0,0,0,false,""
1724,0,0,0,false,""
1725,0,0,0,false,""
1726,0,0,0,false,""
1727,0,0,0,false,""
1728,0,0,0,false,""
1729,0,0,0,false,""
1730,0,0,0,false,""
1731,0,0,0,false,""
1732,0,0,0,false,""
1733,0,0,0,false,""
1734,0,0,0,false,""
1735,0,0,0,false,""
1736,0,0,0,false,""
1737,0,0,0,false,""
1738,0,0,0,false,""
1739,0,0,0,false,""
1740,0,0,0,false,""
1741,0,0,0,false,""
1742,0,0,0,false,""
1743,0,0,0,false,""
1744,0,0,0,false,""
1745,0,0,0,false,""
1746,0,0,0,false,""
1747,0,0,0,false,""
1748,0,0,0,false,""
1749,0,0,0,false,""
1750,0,0,0,false,""
1751,0,0,0,false,""
1752,0,0,0,false,""
1753,0,0,0,false,""
1754,0,0,0,false,""
1755,0,0,0,false,""
1756,0,0,0,false,""
1757,0,0,0,false,""
1758,0,0,0,false,""
1759,0,0,0,false,""
1760,0,0,0,false,""
1761,0,0,0,false,""
1762,0,0,0,false,""
1763,0,0,0,false,""
1764,0,0,0,false,""
1765,0,0,0,false,""
1766,0,0,0,false,""
1767,60,9,0,false,"无法获取道具，背包已满。"
1768,0,0,0,false,""
1769,0,0,0,false,""
1770,60,9,0,false,"背包已满。"
1771,0,0,0,false,""
1772,0,0,0,false,""
1773,0,0,0,false,""
1774,0,0,0,false,""
1775,0,0,0,false,""
1776,0,0,0,false,""
1777,0,0,0,false,""
1778,0,0,0,false,""
1779,0,0,0,false,""
1780,60,8,0,false,"无法进行交换，背包已满。"
1781,60,8,0,false,"无法进行交换，所持军票不足。"
1782,60,8,0,false,"无法进行交换，背包中已有相同的珍稀道具。"
1783,57,1,0,false,"交纳<value>张军票，获得了“<ref:Item>”×<value>。"
1784,60,8,0,false,"无法进行交换，军衔过低。"
1785,60,8,0,false,"无法进行交换，没有参加<ref:GrandCompany>。"
1786,0,0,0,false,""
1787,0,0,0,false,""
1788,0,0,0,false,""
1789,0,0,0,false,""
1790,60,8,0,false,"无法提交物品，没有提供必需的数量。"
1791,60,8,0,false,"无法提交物品。"
1792,60,8,0,false,"无法提交穿在身上的装备。"
1793,0,0,0,false,""
1794,0,0,0,false,""
1795,0,0,0,false,""
1796,0,0,0,false,""
1797,0,0,0,false,""
1798,0,0,0,false,""
1799,0,0,0,false,""
1800,0,0,0,false,""
1801,0,0,0,false,""
1802,60,9,0,false,"无法使用<ref:EventItem>，所选对象不是任务目标。"
1803,57,17,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>获得了“<ref:EventItem>”。"
1804,57,17,0,false,"<if( 8 ) {<ref:ObjStr>} else {OBJ: 3 }>获得了“<ref:EventItem>”×<value>。"
1805,57,17,0,false,"成功驯服了<ref:BNpcName>。　<value>/<value>"
1806,57,33,0,false,"驯服失败，<ref:BNpcName>体力仍然很充足，并且进入了兴奋状态。"
1807,57,33,0,false,"<ref:BNpcName>已经处于驯服状态下了。"
1808,57,33,0,false,"<ref:BNpcName>处于兴奋状态，无法驯服。"
1809,57,17,0,false,"<ref:BNpcName>从驯服状态下解脱了……　<value>/<value>"
1810,57,33,0,false,"<ref:BNpcName>被打倒了……"
1811,57,17,0,false,"<ref:EObj>的搜索有所进展。　<value>％"
1812,57,17,0,false,"成功找到<ref:EObj>。　<value>/<value>"
1813,57,17,0,false,"<ref:BNpcName>现出了真身！"
1814,57,17,0,false,"<ref:EventItem>对<ref:BNpcName>没有起到任何效果……"
1815,57,17,0,false,"成功到达目的地！"
1816,57,17,0,false,"已巡逻过的目的地　<value>/<value>"
1817,57,17,0,false,"不是<ref:EventItem>……"
1818,57,17,0,false,"意想不到的魔物出现了！"
1819,57,17,0,false,"封印在«妖异全集»中的魔物出现了！"
1820,57,17,0,false,"打倒了封印的魔物，消灭了«妖异全集»　<value>/<value>"
1821,57,17,0,false,"<ref:BNpcName>开始向<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>的方向移动。"
1822,57,17,0,false,"没有任何反应，与<ref:BNpcName>的距离过远。"
1823,57,17,0,false,"没有任何反应，<ref:BNpcName>正在移动。"
1824,57,17,0,false,"到目的地为止的行程：<value>%"
1825,57,17,0,false,"<ref:BNpcName>被打倒了……"
1826,57,17,0,false,"发现<ref:BNpcName>！"
1827,57,17,0,false,"<if( 9 ) {<ref:ObjStr>} else {OBJ: 4 }>发现了<ref:BNpcName>！"
1828,57,33,0,false,"开始共享“<ref:Leve>”理符任务！"
1829,60,9,0,false,"当前不是战斗职业，没能获得经验值。"
1830,57,33,0,false,"获得了任务提供的“<ref:EventItem>”。"
1831,57,17,0,false,"有种不安的感觉"
1832,57,1,0,false,"没有完成理符任务“<ref:Leve>”的目标……"
1833,57,17,0,false,"成功将<ref:BNpcName>带到了目的地！"
1834,57,33,0,false,"攻击可疑的敌人，揭露他们的真面目！"
1835,57,33,0,false,"利用特定敌人掉落的道具来揭露目标的真面目！"
1836,57,33,0,false,"周围的敌人攻上来了！"
1837,57,33,0,false,"对虚弱的目标使用“安抚”动作，让它平静下来吧！"
1838,57,33,0,false,"对虚弱的目标使用任务支付的道具，让它平稳下来吧！"
1839,57,33,0,false,"使用“招手”动作，将目标带领到指定地点！"
1840,57,33,0,false,"使用任务支付的道具，将目标带领到指定地点！"
1841,57,33,0,false,"好像持有<ref:EventItem>……"
1842,57,33,0,false,"<ref:BNpcName>没有任何反应……"
1843,0,0,0,false,""
1844,57,17,0,false,"打倒了<ref:BNpcName>！"
1845,57,17,0,false,"<ref:BNpcName>损失数　<value>/<value>"
1846,57,33,0,false,"损失了所有的<ref:BNpcName>……"
1847,57,17,0,false,"<ref:EventItem>令目标现身了！"
1848,57,33,0,false,"附近能感到<ref:BNpcName>的气息……"
1849,57,33,0,false,"附近感觉不到<ref:BNpcName>的气息……"
1850,0,0,0,false,""
1851,57,1,0,false,"将<ref:Item>保存到了部队储物柜中。"
1852,57,1,0,false,"将<ref:Item>×<value>保存到了部队储物柜中。"
1853,57,1,0,false,"将<value>金币保存到了部队储物柜中。"
1854,57,1,0,false,"将<ref:Item>从部队储物柜中取了出来。"
1855,57,1,0,false,"将<ref:Item>×<value>从部队储物柜中取了出来。"
1856,57,1,0,false,"将<value>金币从部队储物柜中取了出来。"
1857,57,1,0,false,"道具箱[<value>]的名字已改为“<ref:FCChestName>”。"
1858,57,1,0,false,"无法合并部分的道具返回到了背包中。"
