Index,0 [USHORT] [0x8],1 [UBYTE] [0x12],2 [UBYTE] [0x13],3 [UBYTE] [0x14],4 [FLOAT] [0x0],5 [USHORT] [0xA],6 [USHORT] [0xC],7 [USHORT] [0xE],8 [USHORT] [0x10],9 [UBYTE] [0x15],10 [INT] [0x4],11 [UBYTE] [0x16],12 [BBOOL] [0x17],13 [BBOOL] [0x17]
420,545,0,0,0,1.0,6,0,591,0,0,0,0,true,true
421,546,0,0,0,1.0,6,0,591,0,0,0,0,true,true
422,547,0,0,0,1.0,6,0,461,0,0,0,0,true,true
423,0,4,0,6,1.6,155,0,0,0,0,0,0,true,true
424,0,4,0,0,0.6,154,0,0,0,0,0,0,true,true
425,0,4,0,0,0.6,156,0,0,0,0,0,0,true,true
426,0,4,0,0,0.6,157,0,0,0,0,0,0,true,true
427,0,4,0,6,1.6,151,0,0,0,0,0,0,true,true
428,0,4,0,2,1.4,230,0,0,0,0,0,0,true,true
429,0,5,0,2,1.4,230,0,0,0,0,0,0,true,true
430,0,4,0,0,1.0,480,0,0,0,0,0,0,true,true
431,0,4,0,0,0.8,156,0,0,0,0,852039,0,true,true
432,0,4,0,0,0.7,192,0,0,0,0,852035,0,true,true
433,0,0,0,0,1.0,481,0,0,0,2,0,0,false,false
434,0,4,0,0,1.0,480,0,0,0,2,0,0,true,false
435,0,0,0,0,1.0,0,80,0,0,0,0,0,true,true
436,0,4,0,0,1.0,0,81,462,0,0,0,0,true,true
437,0,4,0,0,1.0,0,82,463,0,0,0,0,true,true
438,0,4,0,0,1.0,0,83,465,7618,0,0,0,true,true
439,245,0,0,0,1.0,0,84,0,0,0,0,0,true,true
440,250,0,0,0,1.0,0,85,488,0,0,0,0,true,true
441,0,0,0,0,1.0,0,86,95,0,0,0,0,true,true
442,0,0,0,0,1.0,0,87,95,0,0,0,0,true,true
443,266,0,0,0,1.0,0,88,95,0,0,0,0,true,true
444,267,0,0,0,1.0,0,89,95,0,0,0,0,true,true
445,0,0,0,0,1.0,0,90,491,0,0,0,0,true,true
446,278,0,0,0,1.0,0,91,491,0,0,0,0,true,true
447,269,0,0,0,1.0,0,92,95,0,0,0,0,true,true
448,270,0,0,0,1.0,0,93,60,0,0,0,0,true,true
449,263,0,0,0,1.0,0,94,95,0,0,0,0,true,true
450,271,0,0,0,1.0,0,95,95,0,0,0,0,true,true
451,0,0,0,0,1.0,0,96,42,0,0,0,0,true,true
452,264,0,0,0,1.0,0,97,492,0,0,0,0,true,true
453,0,0,0,0,1.0,0,98,95,0,0,0,0,true,true
454,265,0,0,0,1.0,0,99,54,0,0,0,0,true,true
455,272,0,0,0,1.0,0,100,95,0,0,0,0,true,true
456,273,0,0,0,1.0,0,101,95,0,0,0,0,true,true
457,274,0,0,0,1.0,0,102,95,0,0,0,0,true,true
458,275,0,0,0,1.0,0,103,95,0,0,0,0,true,true
459,276,0,0,0,1.0,0,104,95,0,0,0,0,true,true
460,0,0,0,0,1.0,0,105,95,0,0,0,0,true,true
461,279,0,0,0,1.0,0,106,95,0,0,590287,0,true,true
462,279,0,0,0,1.0,0,107,95,0,0,590288,0,true,true
463,261,0,0,0,1.0,0,108,95,0,0,0,0,true,true
464,268,0,0,0,1.0,0,109,95,0,0,0,0,true,true
465,284,0,0,0,1.0,0,110,489,0,0,0,0,true,true
466,279,0,0,0,1.0,0,111,95,0,0,590289,0,true,true
467,279,0,0,0,1.0,0,112,95,0,0,590291,0,true,true
468,279,0,0,0,1.0,0,113,95,0,0,590292,0,true,true
469,290,0,0,0,1.0,0,94,95,0,0,0,0,true,true
470,0,0,0,0,1.0,0,115,0,0,0,0,0,true,true
471,0,4,0,1,2.5,81,0,0,0,0,0,0,true,true
472,0,0,0,0,0.0,0,0,0,0,0,0,0,false,false
473,0,4,0,0,1.0,121,0,422,0,3,589847,0,true,true
474,0,4,0,0,1.0,0,0,0,0,0,0,0,true,true
475,0,4,0,0,1.0,79,0,0,0,0,0,0,true,true
476,0,4,0,0,1.0,35,0,0,0,0,0,0,true,true
477,0,4,0,0,1.0,0,48,375,0,0,0,0,true,true
478,0,4,0,0,1.0,0,151,378,0,0,0,0,true,true
479,0,4,0,0,1.0,7,0,327,0,0,0,0,true,true
480,0,0,0,0,1.0,0,150,95,0,0,0,0,true,true
481,0,4,0,0,2.4,97,0,0,0,0,0,0,true,true
482,0,4,0,0,4.0,63,0,0,0,0,0,0,true,true
483,0,4,0,0,3.0,233,0,0,0,0,0,0,true,true
484,280,4,0,0,1.1,0,118,494,0,0,0,0,true,true
485,282,0,0,0,1.0,0,119,20,0,0,0,0,true,true
486,0,4,0,0,3.0,385,0,0,0,0,0,0,true,true
487,0,4,0,0,5.0,48,0,0,0,0,0,0,true,true
488,0,4,0,0,12.0,50,0,0,0,0,0,0,true,true
489,0,4,0,0,3.6,53,0,0,0,0,0,0,true,true
490,0,4,0,0,2.25,32,0,0,0,0,0,0,true,true
491,0,4,0,0,2.25,61,0,0,0,0,0,0,true,true
492,0,4,0,0,1.1,0,145,485,0,0,0,0,true,true
493,0,4,0,0,1.1,0,146,487,0,0,0,0,true,true
494,0,4,0,0,1.1,0,120,38,0,0,0,0,true,true
495,0,4,0,0,1.1,0,147,487,0,0,0,0,true,true
496,0,4,0,0,3.0,20,0,0,0,0,0,0,true,true
497,0,4,0,0,2.25,34,0,0,0,0,0,0,true,true
498,0,0,0,0,1.0,14,0,360,0,0,0,0,true,true
499,0,0,0,0,1.0,7,0,321,0,0,0,0,true,true
500,0,0,0,0,1.0,6,0,319,0,0,0,0,true,true
501,0,4,0,0,1.5,44,0,0,0,0,0,0,true,true
502,0,4,0,0,1.2,104,0,0,0,0,0,0,true,true
503,0,4,0,0,2.0,63,0,0,0,0,0,0,true,true
504,0,4,0,0,2.4,53,0,0,0,0,0,0,true,true
505,0,4,0,0,1.5,62,0,0,0,0,0,0,true,true
506,0,4,0,0,1.5,6,0,319,0,0,0,0,true,true
507,0,4,0,0,1.2,145,0,0,0,0,0,0,true,true
508,0,0,0,0,1.0,8,0,466,0,0,0,0,true,true
509,0,4,0,0,1.0,0,123,369,0,0,0,0,true,true
510,0,4,0,0,1.0,0,122,370,0,0,0,0,true,true
511,0,4,0,0,1.0,0,121,366,0,0,0,0,true,true
512,0,4,0,0,1.0,0,124,376,0,0,0,0,true,true
513,0,4,0,0,1.5,64,0,0,0,0,0,0,true,true
514,0,0,0,0,1.2,61,0,0,0,0,0,0,true,true
515,0,4,0,0,2.0,121,0,422,0,0,0,0,true,true
516,0,4,0,0,1.5,17,0,416,0,0,0,0,true,true
517,0,4,0,0,1.0,0,82,463,0,0,0,0,true,true
518,0,4,0,0,0.9,46,0,0,0,0,0,0,true,true
519,0,4,0,0,1.0,0,121,366,0,0,0,0,true,true
520,0,4,0,0,2.0,277,0,0,0,0,0,0,true,true
521,0,4,0,0,1.3,61,0,0,0,0,0,0,true,true
522,0,4,0,0,1.0,0,121,366,0,0,0,0,true,true
523,0,4,0,0,2.0,53,0,0,0,0,0,0,true,true
524,0,4,0,0,1.0,0,17,474,0,0,0,0,true,true
525,0,4,0,0,1.3,62,0,0,0,0,0,0,true,true
526,0,4,0,0,1.5,22,0,0,0,0,0,0,true,true
527,0,4,0,0,1.2,126,0,0,0,0,0,0,true,true
528,0,4,0,0,1.0,96,0,0,0,0,0,0,true,true
529,0,4,0,0,1.0,35,0,0,0,0,0,0,true,true
530,0,4,0,0,1.0,6,0,319,0,0,0,0,true,true
531,0,4,0,0,1.0,6,0,319,0,0,0,0,true,true
532,0,4,0,0,1.0,6,0,319,0,0,0,0,true,true
533,0,4,0,0,1.5,6,0,319,0,0,0,0,true,true
534,0,4,0,0,1.5,22,0,0,0,0,0,0,true,true
535,0,4,0,0,1.5,167,0,0,0,0,0,0,true,true
536,0,4,0,0,0.8,154,0,0,0,0,0,0,true,true
537,0,4,0,0,1.0,297,0,0,0,0,0,0,true,true
538,0,4,0,0,1.5,7,0,324,0,0,0,0,true,true
539,0,4,0,0,1.0,0,125,467,0,0,0,0,false,true
540,0,4,0,0,1.0,0,126,468,0,0,0,0,false,true
541,0,0,0,0,1.0,0,125,467,0,0,0,0,false,true
542,0,0,0,0,1.0,0,127,469,0,0,0,0,false,true
543,0,4,0,0,2.0,163,0,0,0,0,0,0,true,true
544,0,4,0,0,1.0,0,4,56,0,0,0,0,true,true
545,0,4,0,0,1.0,0,4,55,0,0,0,0,true,true
546,0,4,0,0,1.0,0,4,95,0,0,0,0,true,true
547,0,4,0,0,1.0,0,128,470,0,0,0,0,false,true
548,0,4,0,0,1.0,105,0,0,0,0,0,0,true,true
549,0,4,0,0,2.0,84,0,0,0,0,0,0,true,true
550,0,0,0,0,1.0,0,130,97,0,0,0,0,false,true
551,0,0,0,0,1.0,0,132,95,0,0,0,0,false,true
552,0,0,0,0,1.0,0,130,97,0,0,0,0,true,true
553,0,0,0,0,1.0,0,132,95,0,0,0,0,true,true
554,0,6,2,0,1.2,4,0,307,0,0,0,0,true,true
555,0,6,2,0,1.2,4,0,308,0,0,0,0,true,true
556,0,6,2,0,1.2,4,0,306,0,0,0,0,true,true
557,0,6,2,0,1.2,4,0,309,0,0,0,0,true,true
558,0,0,0,0,1.0,0,116,471,8851,0,0,0,false,true
559,0,4,0,0,1.0,0,133,381,0,0,0,0,true,true
560,0,4,0,0,1.0,0,134,383,0,0,0,0,true,true
561,0,4,0,0,1.0,0,135,478,0,0,0,0,true,true
562,0,4,0,0,1.0,0,0,0,0,0,0,0,true,true
563,0,4,0,0,1.0,7,0,326,0,0,0,0,true,true
564,0,4,0,0,1.0,0,137,381,0,0,0,0,true,true
565,0,4,0,0,1.0,0,138,383,0,0,0,0,true,true
566,0,4,0,0,4.0,100,0,0,0,6,852003,0,true,true
567,0,4,0,6,1.0,19,0,431,0,0,0,0,true,true
568,0,0,0,0,1.0,0,139,480,0,0,0,0,true,true
569,0,0,0,0,1.0,0,140,481,0,0,0,0,true,true
570,0,4,0,0,1.0,480,0,0,0,2,0,0,true,false
571,0,4,0,0,1.0,0,0,0,0,0,0,0,true,true
572,0,4,0,0,0.7,486,0,0,0,2,0,0,true,false
573,0,4,0,0,1.2,487,0,0,0,0,0,0,true,true
574,0,0,0,0,1.0,0,150,95,0,0,0,0,true,true
575,0,0,0,0,1.0,0,150,95,0,0,0,0,true,true
576,0,0,0,0,1.0,0,117,42,0,0,0,0,true,true
577,0,0,0,0,1.0,0,117,42,0,0,0,0,true,true
578,0,0,0,0,1.0,0,117,42,0,0,0,0,true,true
579,0,4,0,1,5.0,81,0,0,3114,0,0,0,true,true
580,0,0,0,0,1.0,0,149,95,0,0,852687,0,true,true
581,0,0,0,0,1.0,0,152,95,0,0,852689,0,true,true
582,0,0,0,0,1.0,0,132,95,0,0,852686,0,true,true
583,0,0,0,0,1.0,0,148,95,0,0,852688,0,true,true
584,0,0,0,0,1.0,0,141,38,0,0,852690,0,true,true
585,0,0,0,0,1.0,0,142,482,0,0,852691,0,true,true
586,0,0,0,0,1.0,0,143,483,0,0,852692,0,true,true
587,0,4,0,0,1.0,480,0,0,0,2,0,0,true,false
588,0,4,0,1,4.0,81,0,0,3114,0,0,0,true,true
589,0,4,0,0,2.0,94,0,0,0,0,0,0,true,true
590,0,4,0,0,4.5,121,0,422,3115,0,0,0,true,true
591,0,4,0,0,2.0,104,0,0,3117,0,0,0,true,true
592,0,0,0,0,1.0,60,0,0,0,0,0,0,true,true
593,0,4,0,0,2.0,29,0,0,0,0,0,0,true,true
594,0,5,0,0,1.0,0,48,375,0,0,0,0,true,true
595,0,4,0,0,0.9,0,29,372,0,0,0,0,true,true
596,0,5,0,0,1.0,480,0,0,0,2,0,0,true,false
597,0,0,0,0,1.0,0,132,95,0,0,0,0,true,true
598,30138,0,0,0,1.0,0,153,593,0,0,0,0,false,true
599,0,4,0,0,1.0,480,0,0,0,2,0,0,true,false
600,0,4,0,0,1.0,0,154,478,0,0,0,0,true,true
601,0,4,0,0,4.8,50,0,0,0,0,0,0,true,true
602,0,4,0,0,2.0,50,0,0,0,0,0,0,true,true
603,0,0,0,0,1.0,488,0,0,0,2,0,0,true,false
604,0,0,0,0,1.0,489,0,0,0,2,0,0,true,false
605,0,4,0,0,1.1,0,155,493,0,0,0,0,true,true
606,0,4,0,0,1.8,44,0,0,0,0,0,0,true,true
607,0,4,0,0,2.0,50,0,0,0,0,0,0,true,true
608,0,6,2,0,1.2,4,0,306,0,0,0,0,true,true
609,0,6,2,0,1.2,4,0,307,0,0,0,0,true,true
610,0,4,0,0,1.0,6,0,336,0,0,0,0,true,true
611,0,4,0,0,1.0,476,0,0,0,2,0,0,true,false
612,0,4,0,0,1.5,32,0,0,0,0,0,0,true,true
613,0,4,0,0,1.2,31,0,0,0,0,0,0,true,true
614,0,0,0,0,1.0,7,0,321,0,0,0,0,true,true
615,0,4,0,0,1.1,0,155,493,0,0,0,0,true,true
616,30146,4,0,0,1.3,62,0,0,0,0,0,0,true,true
617,0,0,0,0,1.0,476,0,0,0,2,0,0,true,false
618,30146,4,0,0,1.0,97,0,0,0,0,0,0,true,true
619,30146,4,0,0,1.2,155,0,0,0,0,0,0,true,true
620,30146,4,0,0,1.5,21,0,0,0,0,0,0,true,true
621,30146,4,0,0,1.2,31,0,0,0,0,0,0,true,true
622,0,4,0,0,1.0,97,0,0,0,0,0,0,true,true
623,0,4,0,0,1.0,0,10,376,0,0,0,0,true,true
624,0,4,0,0,1.0,0,12,378,0,0,0,0,true,true
625,0,0,0,0,1.0,0,263,42,0,0,0,0,false,true
626,0,4,0,0,1.0,0,225,563,0,0,0,0,true,true
627,0,4,0,0,1.0,0,225,564,0,0,0,0,true,true
628,0,4,0,0,1.0,0,226,562,0,0,0,0,true,true
629,0,0,0,0,1.0,0,157,497,0,0,0,0,false,true
630,0,4,0,0,0.9,0,214,540,0,0,0,0,true,true
631,0,4,0,0,0.9,0,249,540,0,0,0,0,true,true
632,0,4,0,0,0.9,0,213,540,0,0,0,0,true,true
633,0,4,0,0,1.0,0,225,543,0,0,0,0,true,true
634,0,4,0,0,0.9,0,213,540,0,0,0,0,true,true
635,0,4,0,0,1.0,0,217,542,0,0,0,0,true,true
636,0,4,0,0,0.9,0,218,545,0,0,0,0,true,true
637,0,4,0,0,1.0,0,249,544,0,0,0,0,true,true
638,0,0,0,0,1.0,0,158,498,0,0,0,0,false,true
639,0,4,0,0,1.0,0,61,399,0,0,0,0,true,true
640,0,4,0,0,1.0,0,262,558,0,0,0,0,true,true
641,0,0,0,0,1.0,0,157,497,0,0,0,0,true,true
642,0,4,0,0,1.0,483,0,0,0,0,0,0,true,true
643,0,4,0,6,4.0,256,0,0,3299,0,0,0,true,true
644,0,4,0,0,1.5,133,0,0,0,0,852171,0,true,true
645,0,4,0,0,1.5,134,0,0,0,0,852190,0,true,true
646,0,4,0,0,1.2,187,0,0,0,0,852180,0,true,true
647,0,4,0,0,1.2,188,0,0,0,0,852643,0,true,true
648,0,4,0,0,1.2,189,0,0,0,0,0,0,true,true
649,0,4,0,0,1.0,196,0,0,0,0,0,0,true,true
650,0,4,0,0,2.0,216,0,0,0,0,0,0,true,true
651,0,4,0,0,2.0,217,0,0,0,0,0,0,true,true
652,0,4,0,0,2.0,218,0,0,0,0,0,0,true,true
653,0,4,0,1,1.0,219,0,0,0,0,0,0,true,true
654,0,4,0,1,1.0,220,0,0,0,0,0,0,true,true
655,0,4,0,0,1.0,221,0,0,0,0,0,0,true,true
656,0,4,0,0,1.0,0,267,559,0,0,0,0,true,true
657,0,0,0,0,1.0,0,157,497,0,0,0,0,false,true
658,0,4,0,0,1.0,0,225,543,0,0,0,0,true,true
659,0,4,0,0,0.9,0,214,545,0,0,0,0,true,true
660,0,4,0,0,1.0,0,261,541,0,0,0,0,true,true
661,0,4,0,0,0.9,0,213,540,0,0,0,0,true,true
662,0,4,0,0,1.0,0,249,544,0,0,0,0,true,true
663,0,4,0,0,1.0,0,226,543,0,0,0,0,true,true
664,0,4,0,0,1.0,0,261,541,0,0,0,0,true,true
665,0,0,0,0,1.0,0,158,498,0,0,0,0,false,true
666,0,0,0,0,1.0,0,214,41,0,0,0,0,false,true
667,0,0,0,0,1.0,0,242,41,0,0,0,0,false,true
668,0,4,0,0,1.2,187,0,0,0,0,0,0,true,true
669,0,4,0,0,0.9,0,218,540,0,0,0,0,true,true
670,0,4,0,0,1.0,0,225,543,0,0,0,0,true,true
671,0,4,0,0,2.0,54,0,0,0,0,0,0,true,true
672,0,4,0,0,0.9,0,214,540,0,0,0,0,false,true
673,0,0,0,0,1.0,0,166,508,0,0,0,0,false,true
674,0,4,0,0,1.0,0,218,543,0,0,0,0,true,true
675,0,4,0,0,0.9,0,213,545,0,0,0,0,true,true
676,0,4,0,0,2.8,63,0,0,0,0,852040,0,true,true
677,0,4,0,0,1.5,63,0,0,0,0,852040,0,true,true
678,0,0,0,0,1.0,0,117,42,0,0,0,0,false,true
679,0,4,0,0,2.0,99,0,0,0,0,0,0,true,true
680,0,4,0,0,2.0,51,0,0,0,0,0,0,true,true
681,0,4,0,1,1.0,216,0,0,0,0,0,0,true,true
682,0,4,0,0,1.0,18,0,429,0,0,0,0,true,true
683,0,0,0,0,1.0,0,167,509,0,0,0,0,false,true
684,0,0,0,0,1.0,0,168,510,0,0,0,0,false,true
685,0,0,0,0,1.0,0,169,511,0,0,0,0,false,true
686,0,0,0,0,1.0,0,170,512,0,0,0,0,false,true
687,0,4,0,0,1.0,0,290,592,0,0,0,0,true,true
688,0,4,0,0,1.0,551,0,0,0,0,0,0,false,true
689,0,4,0,0,1.0,552,0,0,0,0,0,0,false,true
690,0,4,0,0,2.0,26,0,0,0,0,852049,0,true,true
691,0,4,0,0,1.0,0,217,178,0,0,0,0,true,true
692,0,4,0,0,1.0,0,213,541,0,0,0,0,true,true
693,0,4,0,0,1.0,0,214,541,0,0,0,0,true,true
694,0,0,0,0,1.0,0,164,506,0,0,0,0,false,true
695,0,4,0,0,1.0,0,165,507,0,0,0,0,true,true
696,30177,4,0,0,1.0,0,165,507,0,0,0,0,true,true
697,30177,4,0,0,1.0,0,165,507,0,0,0,0,true,true
698,0,4,0,0,1.0,0,199,522,0,0,0,0,true,true
699,0,0,0,0,1.0,0,164,506,0,0,0,0,false,true
700,0,4,0,0,1.0,159,0,0,0,0,0,0,true,true
701,0,4,0,0,1.5,159,0,0,0,0,0,0,true,true
702,0,4,0,0,1.5,69,0,0,0,0,0,0,true,true
703,0,0,0,0,1.0,0,164,506,0,0,0,0,false,true
704,0,0,0,0,1.0,0,199,522,0,0,0,0,false,true
705,0,0,0,0,1.0,0,165,507,0,0,0,0,false,true
706,0,5,0,0,1.0,0,416,645,0,0,0,0,false,true
707,0,4,0,0,1.0,0,213,543,0,0,0,0,true,true
708,0,4,0,0,1.0,0,214,178,0,0,0,0,true,true
709,0,4,0,0,0.9,0,217,540,0,0,0,0,true,true
710,0,4,0,0,1.0,0,218,178,0,0,0,0,true,true
711,0,4,0,0,0.9,0,213,545,0,0,0,0,true,true
712,0,4,0,0,1.0,0,245,544,0,0,0,0,true,true
713,0,0,0,0,1.0,0,201,524,0,0,0,0,false,true
714,0,4,0,0,1.0,148,0,0,0,0,852047,0,true,true
715,0,0,0,0,1.2,0,278,577,0,0,0,0,false,true
716,0,4,0,0,2.0,26,0,0,0,0,852049,0,true,true
717,0,4,0,0,1.0,358,0,0,0,0,0,0,true,true
718,30139,0,0,0,1.0,0,156,496,0,0,0,0,true,true
719,0,4,0,0,1.5,291,0,0,0,0,852158,0,true,true
720,0,4,0,0,1.5,199,0,0,0,0,0,0,true,true
721,0,9,0,0,1.0,11,0,348,0,0,0,0,true,true
722,0,9,0,0,1.0,11,0,349,0,0,0,0,true,true
723,0,9,0,0,1.0,11,0,350,0,0,0,0,true,true
724,0,4,0,0,1.0,0,221,565,0,0,852123,0,true,true
725,0,4,0,0,1.0,0,222,566,0,0,852124,0,true,true
726,0,4,0,0,1.0,0,223,567,0,0,852336,0,true,true
727,0,10,0,0,1.0,13,0,351,0,0,852179,0,true,true
728,0,10,0,0,1.0,13,0,352,0,0,852383,0,true,true
729,0,10,0,0,1.0,13,0,354,0,0,852384,0,true,true
730,0,10,0,0,1.0,13,0,353,0,0,0,0,true,true
731,0,4,0,0,1.5,161,0,0,0,0,852160,0,true,true
732,0,4,0,0,1.0,224,0,0,0,0,0,0,true,true
733,0,4,0,1,2.0,165,0,0,0,0,0,0,true,true
734,0,4,0,0,1.0,166,0,0,0,0,0,0,true,true
735,0,7,1,0,1.2,3,0,602,0,0,0,0,true,true
736,0,7,1,0,1.2,3,0,603,0,0,0,0,true,true
737,0,7,1,0,1.2,3,0,604,0,0,0,0,true,true
738,0,7,1,0,1.2,3,0,605,0,0,0,0,true,true
739,0,7,1,0,1.2,3,0,606,0,0,852323,0,true,true
740,0,7,1,0,1.2,3,0,607,0,0,852324,0,true,true
741,0,7,1,0,1.2,3,0,608,0,0,852329,0,true,true
742,0,7,1,0,1.2,3,0,609,0,0,852325,0,true,true
743,0,6,2,0,1.2,4,0,610,0,0,852065,0,true,true
744,0,6,2,0,1.2,4,0,611,0,0,852101,0,true,true
745,0,6,2,0,1.2,4,0,612,0,0,852102,0,true,true
746,0,6,2,0,1.2,4,0,613,0,0,0,0,true,true
747,0,6,2,0,1.2,4,0,614,0,0,852334,0,true,true
748,0,6,2,0,1.2,4,0,615,0,0,852330,0,true,true
749,0,6,2,0,1.2,4,0,616,0,0,852332,0,true,true
750,0,6,2,0,1.2,4,0,617,0,0,852331,0,true,true
751,0,8,0,0,1.5,5,0,618,0,0,852539,0,true,true
752,0,8,0,0,1.5,5,0,619,0,0,0,0,true,true
753,0,8,0,0,1.5,5,0,620,0,0,0,0,true,true
754,0,8,0,0,1.5,5,0,621,0,0,0,0,true,true
755,0,8,0,0,1.5,5,0,622,0,0,852296,0,true,true
756,0,8,0,0,1.5,5,0,623,0,0,852295,0,true,true
757,0,8,0,0,1.5,5,0,624,0,0,852297,0,true,true
758,0,8,0,0,1.5,5,0,625,0,0,852333,0,true,true
759,0,4,0,0,1.0,7,0,626,0,0,0,0,true,true
760,0,4,0,0,1.0,7,0,627,0,0,0,0,true,true
761,0,4,0,0,1.0,7,0,628,0,0,0,0,true,true
762,0,4,0,0,1.0,7,0,629,0,0,852162,0,true,true
763,0,4,0,0,1.0,7,0,630,0,0,852193,0,true,true
764,0,4,0,0,1.0,7,0,631,0,0,852194,0,true,true
765,0,4,0,0,1.0,9,0,337,0,0,852357,0,true,true
766,0,4,0,0,1.0,9,0,341,0,0,852227,0,true,true
767,0,4,0,0,1.0,9,0,339,0,0,852335,0,true,true
768,0,4,0,0,1.0,9,0,340,0,0,852231,0,true,true
769,0,4,0,0,1.0,6,0,632,0,0,852080,0,true,true
770,0,4,0,0,1.0,6,0,633,0,0,0,0,true,true
771,0,4,0,0,1.0,14,0,360,0,0,852057,0,true,true
772,0,4,0,0,1.0,14,0,360,0,0,0,0,true,true
773,0,4,0,0,1.0,0,49,634,0,0,852203,0,true,true
774,0,4,0,0,1.0,0,50,635,0,0,852204,0,true,true
775,0,4,0,0,1.0,0,51,636,0,0,852513,0,true,true
776,0,4,0,0,1.0,0,52,637,0,0,852205,0,true,true
777,0,4,0,0,1.0,235,0,0,0,0,852534,0,true,true
778,0,4,0,0,1.0,0,250,397,0,0,852060,0,true,true
779,0,4,0,0,1.0,0,218,394,0,0,852071,0,true,true
780,0,4,0,0,1.0,0,242,396,0,0,852072,0,true,true
781,0,0,0,0,1.0,0,159,95,0,0,0,0,true,true
782,0,4,0,0,1.75,145,0,0,0,0,0,0,true,true
783,0,0,0,0,1.0,0,237,70,0,0,852693,0,true,true
784,0,0,0,0,1.0,0,239,70,0,0,852694,0,true,true
785,0,0,0,0,1.0,0,213,70,0,0,852695,0,true,true
786,0,0,0,0,1.0,0,237,4,0,0,852696,0,true,true
787,0,0,0,0,1.0,0,240,4,0,0,852698,0,true,true
788,0,0,0,0,1.0,0,231,4,0,0,852697,0,true,true
789,0,0,0,0,1.0,0,237,173,0,0,852699,0,true,true
790,0,0,0,0,1.0,0,216,173,0,0,852700,0,true,true
791,0,0,0,0,1.0,0,249,502,0,0,852680,0,true,true
792,0,0,0,0,1.0,0,217,502,0,0,852683,0,true,true
793,0,0,0,0,1.0,0,219,12,0,0,852681,0,true,true
794,0,0,0,0,1.0,0,249,87,0,0,852682,0,true,true
795,0,0,0,0,1.0,0,252,86,0,0,852677,0,true,true
796,0,0,0,0,1.0,0,218,86,0,0,852676,0,true,true
797,0,0,0,0,1.0,0,220,86,0,0,852678,0,true,true
798,0,0,0,0,1.0,0,241,86,0,0,852679,0,true,true
799,0,0,0,0,1.0,0,215,86,0,0,852684,0,true,true
800,0,0,0,0,1.0,0,289,587,0,0,0,0,true,true
801,0,0,0,0,1.0,0,288,587,0,0,0,0,true,true
802,0,0,0,0,1.0,0,287,586,0,0,0,0,true,true
803,0,4,0,0,2.0,14,0,360,3314,0,0,0,true,true
804,0,7,1,0,1.5,3,0,304,3325,0,0,0,true,true
805,0,0,0,0,1.0,0,237,590,0,0,0,0,true,true
806,0,0,0,0,1.0,0,213,590,0,0,0,0,true,true
807,0,0,0,0,1.0,0,240,590,0,0,0,0,true,true
808,0,0,0,0,1.0,0,238,589,0,0,0,0,true,true
809,0,0,0,0,1.0,0,231,590,0,0,0,0,true,true
810,0,0,0,0,1.0,0,215,590,0,0,0,0,true,true
811,0,0,0,0,1.0,0,216,590,0,0,0,0,true,true
812,0,0,0,0,1.0,0,237,590,0,0,0,0,true,true
813,0,0,0,0,1.0,0,238,590,0,0,0,0,true,true
814,0,0,0,0,1.0,0,232,590,0,0,0,0,true,true
815,0,0,0,0,1.0,0,214,589,0,0,0,0,true,true
816,0,0,0,0,1.0,0,239,589,0,0,0,0,true,true
817,0,0,0,0,1.0,0,286,585,0,0,0,0,true,true
818,0,8,0,0,2.0,5,0,313,3320,0,0,0,true,true
819,0,4,0,0,2.5,69,0,0,3269,0,0,0,true,true
820,0,4,0,0,1.5,65,0,0,0,0,0,0,true,true
821,0,4,0,0,1.5,39,0,0,0,0,0,0,true,true
822,0,4,0,0,1.0,374,0,0,0,0,0,0,true,true
823,0,4,0,0,1.0,297,0,0,0,0,0,0,true,true
824,0,4,0,0,1.5,126,0,0,0,0,0,0,true,true
825,0,4,0,0,2.0,107,0,0,0,0,0,0,true,true
826,0,4,0,0,1.2,44,0,0,0,0,0,0,true,true
827,0,4,0,0,1.2,32,0,0,0,0,0,0,true,true
828,0,4,0,0,1.2,75,0,0,0,0,0,0,true,true
829,0,4,0,0,1.5,63,0,0,0,0,0,0,true,true
830,0,4,0,0,1.5,63,0,0,0,0,0,0,true,true
831,0,4,0,0,2.0,130,0,0,0,0,0,0,true,true
832,0,4,0,0,1.0,94,0,0,0,0,0,0,true,true
833,0,4,0,0,1.0,384,0,0,0,0,0,0,true,true
834,0,4,0,0,1.0,0,59,638,0,0,0,0,true,true
835,0,4,0,0,1.2,152,0,0,0,0,0,0,true,true
836,0,4,0,0,2.0,168,0,0,0,0,0,0,true,true
837,0,4,0,0,2.5,142,0,0,0,0,0,0,true,true
838,0,11,0,0,1.2,12,0,358,0,0,0,0,true,true
839,0,4,0,0,1.5,135,0,0,0,0,0,0,true,true
840,0,4,0,0,1.5,75,0,0,0,0,0,0,true,true
841,0,4,0,0,1.5,156,0,0,0,0,0,0,true,true
842,0,0,0,0,1.0,0,297,601,0,0,0,0,true,true
843,0,0,0,0,1.5,159,0,0,0,0,0,0,true,true
844,0,0,0,0,1.0,6,0,319,0,0,0,0,true,true
845,0,0,0,0,1.0,0,150,111,0,0,0,0,true,true
846,0,4,0,0,1.5,179,0,0,0,0,0,0,true,true
847,0,4,0,0,1.5,39,0,0,0,0,0,0,true,true
